word,freq
ujawniony,10
ujawnionych,59
ujawnionym,4
ujawnionymi,3
ujawnioną,1
ujawnią,12
ujawnić,17
ujawnił,18
ujawniła,1
ujawniły,19
ujednolica,1
ujednolicania,2
ujednolicanie,4
ujednolicenia,36
ujednolicenie,13
ujednoliceniu,1
ujednolicona,1
ujednolicone,2
ujednoliconego,4
ujednoliconej,2
ujednoliconych,1
ujednoliconą,3
ujemna,39
ujemne,6
ujemnego,12
ujemnej,22
ujemnie,4
ujemny,10
ujemnych,12
ujemnym,2
ujemnymi,5
ujemną,18
ujmowana,2
ujmowane,20
ujmowanej,4
ujmowania,2
ujmowanie,3
ujmowaniu,1
ujmowanych,2
ujmuje,41
ujmujące,1
ujmujący,1
ujmujących,1
ujmę,7
ują,1
ująć,7
ujęci,1
ujęcia,68
ujęciach,2
ujęcie,8
ujęciem,1
ujęciu,18
ujęta,4
ujęte,66
ujętego,5
ujętej,11
ujęto,8
ujęty,6
ujętych,64
ujętym,4
ujętą,6
ujęć,39
ujścia,1
ujście,1
ujściowym,1
ujściu,2
ukarana,4
ukarane,2
ukaranego,82
ukaranej,1
ukaranemu,35
ukarani,4
ukarania,111
ukaranie,145
ukaraniem,2
ukaraniu,109
ukarany,56
ukaranych,11
ukaranymi,1
ukarać,14
ukarań,11
ukazania,1
ukazała,2
ukazujące,2
ukazujących,1
ukazującym,1
ukazywania,3
ukazywanie,2
ukierunkowana,1
ukierunkowane,6
ukierunkowania,2
ukierunkowany,1
ukierunkowanych,5
ukierunkowaną,3
ukierunkować,1
ukompletowania,1
ukonstytuowane,1
ukonstytuowania,5
ukoronowanego,1
ukoń,1
ukończenia,242
ukończenie,63
ukończeniem,23
ukończeniu,79
ukończona,1
ukończone,26
ukończonego,6
ukończonej,2
ukończono,2
ukończony,1
ukończonych,7
ukończoną,2
ukończy,4
ukończyli,24
ukończyć,7
ukończył,104
ukończyła,87
ukończyłby,1
ukończyło,9
ukończyły,34
ukończą,3
ukradzionego,1
ukraińskich,7
ukrwienia,1
ukrycia,15
ukrycie,2
ukryciem,1
ukryciu,10
ukryte,5
ukrytego,1
ukrytej,2
ukryty,1
ukrytych,2
ukrywa,13
ukrywając,2
ukrywających,1
ukrywania,5
ukrywanie,3
ukrywaniem,1
ukryć,7
ukrył,1
ukryła,1
ukryły,2
ukształtowane,3
ukształtowanej,1
ukształtowania,18
ukształtowanie,10
ukształtowaniem,1
ukształtowaniu,1
układ,70
układach,4
układają,3
układami,2
układanie,1
układaniu,1
układem,42
układowe,12
układowego,22
układowych,2
układowym,22
układu,140
układy,18
układzie,47
układów,66
ul,5
ulach,1
ulec,38
ulega,302
ulegają,135
ulegając,1
ulegająca,1
ulegające,2
ulegającej,1
ulegający,1
ulegających,18
ulegać,4
ulegał,1
ulegała,3
ulegało,1
ulegli,5
ulegnie,10
ulegną,8
uległ,42
uległa,20
uległaby,1
uległo,7
uległości,1
uległy,51
ulepszania,3
ulepszanie,1
ulepszenia,23
ulepszenie,16
ulepszeniem,1
ulepszeniu,2
ulepszeń,8
ulepszone,6
ulepszonego,2
ulepszony,1
ulepszonych,11
ulg,85
ulga,11
ulgach,1
ulgi,88
ulgowego,5
ulgowych,27
ulgową,2
ulgą,6
ulgę,5
uli,1
ulic,35
ulica,51
ulicach,6
ulicami,1
ulice,2
ulicom,1
ulicy,5
uliczne,3
uliczny,2
ulicznych,2
ulicę,1
ulokowane,1
ulokowanie,2
ulokowany,1
ulokowanych,2
ulotce,6
ulotek,12
ulotka,1
ulotkach,1
ulotki,23
ulotką,4
ulotkę,9
ulotne,1
ulotnienia,1
ulowy,1
ultrafioletowego,1
ulżenia,1
umacniania,4
umacnianiu,1
umarza,102
umarzają,3
umarzając,9
umarzająca,1
umarzające,2
umarzającego,5
umarzającej,4
umarzających,1
umarzającym,1
umarzającą,1
umarzana,2
umarzane,20
umarzania,35
umarzanie,14
umarzaniu,10
umarzanych,2
umarzać,4
umawiającej,2
umawiający,1
umawiających,2
umeblowaniem,1
umiarkowanego,11
umiarkowany,6
umiarkowanych,1
umiarkowanym,21
umiaru,2
umie,1
umiejscawia,1
umiejscowienia,2
umiejscowiona,1
umiejętności,121
umiejętnościami,3
umiejętność,4
umieralności,1
umierania,2
umieszcza,115
umieszczając,10
umieszczający,1
umieszczających,2
umieszczane,18
umieszczanego,4
umieszczania,35
umieszczanie,15
umieszczaniu,3
umieszczany,4
umieszczanych,10
umieszczaną,1
umieszczać,16
umieszczeni,3
umieszczenia,82
umieszczenie,84
umieszczeniem,9
umieszczeniu,25
umieszczona,18
umieszczone,78
umieszczonego,24
umieszczono,1
umieszczony,22
umieszczonych,36
umieszczonym,11
umieszczonymi,3
umieszczoną,3
umieści,1
umieścić,30
umieścił,1
umiędzynarodowienia,1
umiłowaniu,2
umn,1
umo,1
umocni,4
umocnienie,3
umocnień,4
umocnili,1
umocnionych,1
umocniłoby,1
umocniły,1
umocowane,1
umocowanego,1
umocowania,12
umocowanie,6
umocowaniu,1
umocowany,3
umorze,1
umorzenia,233
umorzenie,110
umorzeniem,14
umorzeniowe,13
umorzeniowego,1
umorzeniowych,22
umorzeniowymi,1
umorzeniu,210
umorzeń,20
umorzona,7
umorzone,48
umorzonego,13
umorzonej,2
umorzono,24
umorzony,4
umorzonych,39
umorzoną,1
umorzy,12
umorzyć,42
umorzył,5
umotywowana,2
umotywowane,11
umotywowanego,4
umotywowanej,1
umotywowany,25
umotywowanych,7
umotywowanym,1
umotywować,2
umowa,500
umowach,123
umowami,73
umowie,432
umowna,1
umowne,16
umownego,9
umownej,11
umownie,5
umowny,3
umownych,23
umownymi,2
umowną,1
umowom,3
umowy,3317
umową,136
umowę,445
umożliwi,7
umożliwia,67
umożliwiają,30
umożliwiając,6
umożliwiająca,4
umożliwiające,104
umożliwiającego,13
umożliwiającej,29
umożliwiający,78
umożliwiających,139
umożliwiającym,33
umożliwiającymi,5
umożliwiającą,15
umożliwianie,9
umożliwianiu,1
umożliwiać,16
umożliwiał,2
umożliwiały,7
umożliwienia,59
umożliwienie,19
umożliwieniu,2
umożliwiono,2
umożliwią,4
umożliwić,97
umożliwiła,3
umrze,1
umundurowane,2
umundurowanej,1
umundurowani,1
umundurowania,113
umundurowanie,35
umundurowaniu,9
umundurowany,1
umundurowanych,2
umundurowaną,5
umysłowe,3
umysłowego,10
umysłowej,1
umysłowo,11
umysłowym,9
umysłową,1
umywalek,1
umyślne,145
umyślnego,36
umyślnej,32
umyślnie,53
umyślności,4
umyślność,1
umyślnych,9
umów,1046
umówiona,1
umówione,2
umówionego,11
umówionej,2
umówiono,2
umówiony,5
umówionych,3
umówionym,8
umówioną,2
umówić,2
umówiły,3
unasienniania,2
unasiennianie,3
unasiennianiu,2
unasiennienia,1
unicestwiania,1
unicestwianych,1
unieczynnionych,1
uniemożliwi,6
uniemożliwia,67
uniemożliwiają,18
uniemożliwiając,3
uniemożliwiająca,9
uniemożliwiające,29
uniemożliwiającego,3
uniemożliwiającej,31
uniemożliwiający,25
uniemożliwiających,59
uniemożliwiającym,10
uniemożliwiającymi,1
uniemożliwiającą,11
uniemożliwiania,8
uniemożliwianie,2
uniemożliwiać,2
uniemożliwiałby,1
uniemożliwiałoby,5
uniemożliwienia,14
uniemożliwienie,5
uniemożliwieniem,1
uniemożliwieniu,1
uniemożliwione,3
uniemożliwiono,1
uniemożliwiony,1
uniemożliwią,2
uniemożliwić,8
uniemożliwił,4
uniemożliwiła,1
uniemożliwiło,2
uniemożliwiłoby,2
uniemożliwiły,1
unieruchamia,1
unieruchamiania,2
unieruchomienia,15
unieruchomienie,8
unieruchomieniem,1
unieruchomieniu,8
unieruchomionej,2
unieruchomiony,1
unieszkodliwia,5
unieszkodliwiane,9
unieszkodliwiania,133
unieszkodliwianie,19
unieszkodliwianiem,6
unieszkodliwianiu,10
unieszkodliwianych,1
unieszkodliwiać,1
unieszkodliwienia,9
unieszkodliwienie,4
unieszkodliwieniem,1
unieszkodliwieniu,4
unieszkodliwione,2
unieszkodliwić,5
unieważni,2
unieważnia,27
unieważniania,8
unieważnianie,2
unieważnianiu,3
unieważnienia,58
unieważnienie,32
unieważnieniem,8
unieważnieniu,44
unieważniona,2
unieważnione,14
unieważnionego,2
unieważniono,2
unieważniony,4
unieważnionych,13
unieważnionym,1
unieważnić,11
unieważnił,3
uniewinnia,3
uniewinniającego,12
uniewinniającej,4
uniewinniający,9
uniewinniającym,3
uniewinnienia,27
uniewinnienie,8
uniewinnieniem,2
uniewinnieniu,19
uniewinniono,3
uniewinniony,12
uniewinnić,2
uniewinniło,1
unifikację,2
unifikacyjną,1
unii,1
unijnej,14
unijnych,1
unijnym,1
unijnymi,1
unijną,7
unikalnej,1
unikalny,3
unikania,24
unikanie,2
unikaniu,24
unikatowego,1
unikatowość,1
unikatowy,1
unikatowych,2
unikać,3
uniknięcia,27
uniknięcie,12
unikniętej,3
uniknąć,8
uniwersal,1
uniwersalne,1
uniwersalnej,1
uniwersalnymi,1
uniwersytecki,1
uniwersyteckich,1
uniwersyteckie,9
uniwersytetach,1
uniwersytetów,1
unormowane,1
unormowania,4
unormowanych,13
unormowanym,5
unormowań,2
unoszonego,3
unoszące,1
unowocześnia,1
unowocześniania,4
unowocześnienia,2
unowocześniony,1
uodparniać,1
uodpornienia,2
uodpornienie,1
uogólniającym,2
uogólnionej,1
upada,13
upadku,4
upadłego,36
upadłemu,3
upadłości,331
upadłościowe,74
upadłościowego,72
upadłościowej,5
upadłościowych,3
upadłościowym,21
upadłością,1
upadłość,29
upadły,6
upamiętniających,1
upamiętniającym,1
upamiętnianiem,1
upamiętnienia,2
upamiętnienie,1
upamiętnieniu,3
upałami,1
upewnienia,1
upewnieniu,1
upewnić,5
upinanie,2
upiększającej,1
upiększających,1
upiększania,2
upiększanie,1
upokorzenie,2
upolowane,1
upominawcze,1
upominawczym,6
upominki,1
upominków,1
upomnienia,63
upomnienie,30
upomnieniem,2
upomnieniu,3
upomnieć,3
upomnień,2
uporczywe,6
uporczywego,5
uporczywie,10
uporczywy,9
uporczywym,1
uporządkowane,2
uporządkowanej,2
uporządkowania,5
uporządkowanie,3
uporządkowaniu,2
uporządkowany,3
uposażenia,527
uposażeniami,1
uposażenie,198
uposażeniem,6
uposażeniowym,1
uposażeniu,44
uposażeń,25
uposażonego,2
uposażonej,1
uposażony,1
uposażonych,2
uposażonym,1
upoważni,5
upoważnia,42
upoważniają,7
upoważniająca,2
upoważniające,6
upoważniającego,3
upoważniającej,2
upoważniający,5
upoważniających,4
upoważniającą,6
upoważnianej,1
upoważniani,1
upoważniania,2
upoważnianie,1
upoważniać,7
upoważnieni,44
upoważnienia,298
upoważnieniach,2
upoważnienie,101
upoważnieniem,6
upoważnieniu,16
upoważnień,95
upoważniona,111
upoważnione,131
upoważnionego,68
upoważnionej,112
upoważnionemu,7
upoważniony,120
upoważnionych,94
upoważnionym,29
upoważnionymi,10
upoważnioną,56
upoważnić,98
upoważnił,1
upoważniła,2
upowszechni,1
upowszechnia,16
upowszechniają,1
upowszechniająca,1
upowszechniającej,8
upowszechniających,2
upowszechniającymi,1
upowszechniającą,2
upowszechniania,38
upowszechnianie,35
upowszechnianiem,3
upowszechnianiu,10
upowszechnianych,1
upowszechniać,1
upowszechnienia,2
upowszechnienie,2
upowszechnić,1
upośledzeni,1
upośledzenia,9
upośledzenie,2
upośledzeniem,6
upośledzeń,1
upośledzony,2
upośledzonych,1
upośledzonym,7
upra,1
upraszczającej,2
upraszczanie,1
upraszczaniu,1
upraw,99
uprawa,10
uprawach,10
uprawami,4
uprawdopodabnia,1
uprawdopodabniają,1
uprawdopodabniające,1
uprawdopodobni,15
uprawdopodobniają,1
uprawdopodobniając,1
uprawdopodobniające,2
uprawdopodobnienia,2
uprawdopodobnieniem,1
uprawdopodobnili,2
uprawdopodobniona,5
uprawdopodobnione,9
uprawdopodobnionego,1
uprawdopodobnioną,2
uprawdopodobnić,4
uprawdopodobnił,2
uprawia,22
uprawiają,2
uprawiająca,1
uprawiające,3
uprawiającego,5
uprawiający,1
uprawiających,9
uprawiane,5
uprawianej,2
uprawiania,41
uprawianie,13
uprawianiem,6
uprawiany,2
uprawianych,4
uprawianym,1
uprawiać,8
uprawie,4
uprawionej,1
uprawionych,1
uprawne,1
uprawnego,1
uprawnej,7
uprawnia,47
uprawniają,13
uprawniająca,2
uprawniające,54
uprawniającego,42
uprawniającej,19
uprawniający,48
uprawniających,68
uprawniającym,9
uprawniającymi,4
uprawniającą,19
uprawniać,3
uprawniał,1
uprawniałby,5
uprawnieni,94
uprawnienia,774
uprawnieniach,97
uprawnieniami,69
uprawnienie,110
uprawnieniem,4
uprawnieniom,2
uprawnieniu,29
uprawnień,821
uprawnio,4
uprawniona,113
uprawnione,344
uprawnionego,275
uprawnionej,170
uprawnionemu,80
uprawniony,417
uprawnionych,411
uprawnionym,225
uprawnionymi,51
uprawnioną,73
uprawnych,67
uprawnym,1
uprawnymi,1
uprawomocnienia,214
uprawomocnieniem,4
uprawomocnieniu,42
uprawomocnią,1
uprawomocnił,2
uprawomocniła,1
uprawomocniło,7
uprawomocniły,5
uprawowej,2
uprawy,107
uprawą,1
uprawę,19
uproszczenia,11
uproszczenie,2
uproszczeń,1
uproszczona,1
uproszczone,12
uproszczonego,19
uproszczonej,36
uproszczony,22
uproszczonych,20
uproszczonym,54
uproszczonymi,3
uproszczoną,11
uprowadza,2
uprowadzenia,9
uprościła,1
uprzedni,2
uprzednia,3
uprzednich,2
uprzednie,9
uprzedniego,107
uprzedniej,51
uprzednim,135
uprzednio,227
uprzednią,8
uprzedza,8
uprzedzając,2
uprzedzania,1
uprzedzenia,12
uprzedzenie,1
uprzedzeniem,10
uprzedzeniu,2
uprzedzić,20
uprzedził,2
uprzedzony,6
uprzywilejowana,2
uprzywilejowane,17
uprzywilejowanego,3
uprzywilejowanej,2
uprzywilejowania,9
uprzywilejowanie,2
uprzywilejowany,2
uprzywilejowanych,18
uprzywilejowanym,2
uprzywilejowanymi,1
uprzywilejowaną,1
uprzywilejowuje,1
uprzątanie,1
uprzątnięcia,2
uprzątnięcie,3
uprzątniętych,2
uprzęży,3
uprzężą,1
upublicznienie,1
upustowe,3
upustowych,3
upustów,3
upłynie,8
upłynnić,3
upłynąć,7
upłynął,104
upłynęło,55
upłynęły,20
upływ,9
upływa,70
upływają,7
upływającego,1
upływał,3
upływem,778
upływie,1673
upływu,278
urabiającej,1
urabiających,1
urabiania,1
urabianiem,1
urabianiu,2
uranowych,1
uranu,20
uratowane,2
uratowanego,5
uratowania,5
uratowanie,4
uratowaniu,1
uratowany,1
uratowanych,1
uratowanym,2
uratował,1
urazami,2
urazem,3
urazom,4
urazowym,1
urazu,11
urazów,18
urbanista,11
urbanisty,16
urbanistyczne,3
urbanistycznego,4
urbanistycznej,1
urbanistyczno,1
urbanistyczny,1
urbanistyka,2
urbanistyki,7
urbanistyką,1
urbanistów,22
urbanistę,1
urbaniście,1
ure,2
urea,1
ureafor,3
ureaform,16
ureaformem,2
ureaformu,26
uregulowana,2
uregulowane,13
uregulowanego,1
uregulowanej,4
uregulowania,27
uregulowanie,12
uregulowaniem,1
uregulowaniu,17
uregulowany,5
uregulowanych,96
uregulowanym,79
uregulować,2
uregulowała,1
uregulowały,1
uregulowań,4
ureguluje,17
uregulują,2
urlop,149
urlopach,10
urlopem,22
urlopie,36
urlopowa,1
urlopowani,1
urlopowania,4
urlopowano,1
urlopowany,2
urlopowe,3
urlopowego,3
urlopowej,6
urlopową,1
urlopu,554
urlopy,12
urlopów,58
urna,2
urnie,4
urny,19
urną,2
urnę,8
urobek,4
urobku,7
uroczysko,1
uroczyste,2
uroczystego,1
uroczystej,2
uroczystości,11
uroczystościach,5
uroczystościom,1
uroczysty,8
uroczyście,23
urodzeni,6
urodzenia,222
urodzeniach,1
urodzenie,6
urodzeniem,1
urodzeniu,4
urodzeń,3
urodzin,1
urodził,2
urodziła,2
urodziło,1
urodzona,4
urodzone,14
urodzonego,1
urodzonej,1
urodzonemu,6
urodzony,3
urodzonych,23
urodzonym,14
uruchamia,1
uruchamiający,1
uruchamiane,2
uruchamiania,9
uruchamianie,6
uruchamianiem,1
uruchamianiu,6
uruchamiany,1
uruchamianych,2
uruchomi,2
uruchomienia,15
uruchomienie,10
uruchomieniem,13
uruchomieniu,8
uruchomiona,3
uruchomiony,2
uruchomioną,1
uruchomić,1
uruchomił,1
urzeczywistniają,1
urzeczywistnianiu,1
urzeczywistnienia,5
urzeczywistnić,1
urząd,373
urządza,5
urządzające,3
urządzającego,3
urządzający,12
urządzających,9
urządzającym,1
urządzana,1
urządzane,7
urządzania,10
urządzanie,13
urządzaniem,1
urządzanych,11
urządzanymi,1
urządzenia,790
urządzeniach,62
urządzeniami,100
urządzenie,85
urządzeniem,14
urządzeniom,5
urządzeniowo,1
urządzeniowych,4
urządzeniu,10
urządzeń,1153
urządzone,1
urządzonej,2
urządzony,4
urządzonych,3
urządzonym,3
urzędach,134
urzędami,26
urzędem,29
urzędnicy,12
urzędnicze,2
urzędniczego,3
urzędniczej,13
urzędniczy,4
urzędniczych,19
urzędniczym,1
urzędniczą,1
urzędnik,48
urzędnika,146
urzędnikami,15
urzędnikiem,22
urzędnikom,5
urzędnikowi,34
urzędników,123
urzędom,31
urzędowa,8
urzędowania,16
urzędowanie,1
urzędowe,117
urzędowego,84
urzędowej,117
urzędowemu,1
urzędowi,83
urzędowo,23
urzędowy,42
urzędowych,180
urzędowym,164
urzędowymi,17
urzędową,25
urzędu,2112
urzędującego,3
urzędującemu,1
urzędujących,1
urzędującym,1
urzędy,143
urzędzie,254
urzędów,529
usamodzielniającym,1
usamodzielnianej,1
usamodzielniany,1
usamodzielnienia,1
usamodzielnienie,11
usiłowanego,1
usiłowania,3
usiłowanie,10
usiłowaniu,4
usiłowano,2
usiłowanu,1
usiłowanym,1
usiłuje,10
usiłujących,4
uspołecznionego,2
uspołecznionej,7
uspołeczniony,1
uspołecznionych,3
usprawiedliwi,5
usprawiedliwia,1
usprawiedliwiające,6
usprawiedliwiającej,1
usprawiedliwiających,5
usprawiedliwiającą,1
usprawiedliwiania,9
usprawiedliwianie,2
usprawiedliwienia,17
usprawiedliwiona,2
usprawiedliwione,14
usprawiedliwionego,8
usprawiedliwionej,29
usprawiedliwiony,1
usprawiedliwionych,10
usprawiedliwionym,5
usprawiedliwioną,6
usprawiedliwiwszy,1
usprawiedliwić,1
usprawiedliwił,2
usprawiedliwiła,1
usprawniające,1
usprawniających,2
usprawniającym,3
usprawnianie,1
usprawnianiu,2
usprawnienia,10
usprawnienie,34
usprawnień,1
ust,53631
usta,1
ustabilizowane,1
ustaje,89
ustają,4
ustala,1331
ustalają,56
ustalając,61
ustalająca,16
ustalające,23
ustalającego,4
ustalającej,48
ustalający,6
ustalających,4
ustalającym,2
ustalającymi,1
ustalającą,18
ustalana,72
ustalane,57
ustalanego,13
ustalanej,17
ustalanemu,1
ustalania,531
ustalanie,121
ustalaniem,7
ustalaniu,281
ustalano,1
ustalany,23
ustalanych,27
ustalanym,8
ustalaną,4
ustalać,47
ustalenia,794
ustaleniach,8
ustaleniami,40
ustalenie,327
ustaleniem,19
ustaleniu,146
ustaleń,161
ustali,107
ustalić,215
ustalił,9
ustaliła,4
ustaliły,2
ustaliłyby,6
ustalo,1
ustalona,129
ustalone,348
ustalonego,229
ustalonej,237
ustalonemu,3
ustalono,55
ustalony,218
ustalonych,267
ustalonym,200
ustalonymi,16
ustaloną,130
ustalą,13
ustanawia,99
ustanawiają,3
ustanawiając,16
ustanawiająca,1
ustanawiające,24
ustanawiającego,71
ustanawiającej,9
ustanawiający,1
ustanawiających,5
ustanawiającym,26
ustanawiającymi,1
ustanawiającą,5
ustanawiane,18
ustanawianego,1
ustanawiania,16
ustanawianie,14
ustanawianiem,3
ustanawianiu,6
ustanawiany,2
ustanawianych,3
ustanawiać,18
ustania,139
ustanie,35
ustaniem,14
ustaniu,102
ustanowi,23
ustanowienemu,1
ustanowieni,10
ustanowienia,199
ustanowienie,102
ustanowieniem,14
ustanowieniu,130
ustanowiewniu,1
ustanowili,1
ustanowiona,23
ustanowione,63
ustanowionego,51
ustanowionej,9
ustanowionemu,2
ustanowiono,27
ustanowiony,98
ustanowionych,73
ustanowionym,12
ustanowionymi,5
ustanowioną,4
ustanowić,80
ustanowił,13
ustanowiła,5
ustanowiło,3
ustanowiły,2
ustaną,12
ustaw,719
ustawA,1
ustawa,689
ustawach,178
ustawami,76
ustawia,2
ustawiacz,1
ustawiaczy,1
ustawiania,7
ustawianie,1
ustawianiu,5
ustawiczne,3
ustawicznego,23
ustawicznym,1
ustawie,5473
ustawione,3
ustawionych,1
ustawodastw,1
ustawodawcza,2
ustawodawcze,1
ustawodawczego,2
ustawodawczej,16
ustawodawczym,1
ustawodawczą,10
ustawodawstw,30
ustawodawstwa,2
ustawodawstwem,1
ustawodawstwu,2
ustawom,12
ustaworaz,1
ustawowa,10
ustawowe,44
ustawowego,210
ustawowej,47
ustawowemu,2
ustawowi,3
ustawowo,86
ustawowy,25
ustawowych,203
ustawowym,19
ustawowymi,42
ustawową,3
ustawy,13067
ustawyz,1
ustawą,1118
ustawę,806
ustał,17
ustała,7
ustałby,3
ustało,21
ustały,34
usterek,5
usterki,1
ustna,1
ustne,15
ustnego,16
ustnej,26
ustnie,69
ustnik,5
ustnika,1
ustnikiem,2
ustny,3
ustnych,67
ustną,5
ustosunkowania,9
ustosunkowanie,13
ustosunkowaniu,1
ustosunkować,6
ustosunkowuje,1
ustrojowe,1
ustrojowej,2
ustrojowych,3
ustrojową,5
ustroju,117
ustrój,11
ustąpienia,4
ustąpienie,4
ustąpieniu,3
ustąpić,11
ustąpiły,1
ustęp,4
ustępie,12
ustępowania,1
ustępować,2
ustępu,1
ustępuje,1
ustępujące,2
ustępującego,1
ustępującej,2
ustępującemu,3
ustępujący,2
ustępujących,5
usunie,12
usunięcia,352
usunięcie,176
usunięciem,10
usunięciu,38
usunięta,2
usunięte,40
usuniętego,2
usunięto,14
usunięty,11
usuniętych,6
usuniętymi,1
usuniętą,2
usunięć,1
usuną,2
usunąć,32
usunął,19
usunęła,2
usunęło,3
usuwa,71
usuwając,5
usuwającego,1
usuwającej,1
usuwających,2
usuwalnego,3
usuwane,3
usuwania,94
usuwanie,68
usuwaniem,36
usuwaniu,14
usuwany,3
usuwanych,15
usuwać,5
usypiające,1
usytuowana,2
usytuowane,11
usytuowanej,1
usytuowani,1
usytuowania,18
usytuowanie,21
usytuowaniem,3
usytuowaniu,3
usytuowany,1
usytuowanych,24
usytuowanym,1
usytuowanymi,1
uszc,2
uszczegóławiające,1
uszczegółowienie,1
uszczegółowieniem,3
uszczegółowieniu,1
uszczelniające,1
uszczelnionych,1
uszczerbek,41
uszczerbkiem,2
uszczerbku,46
uszczupla,3
uszczuplająca,2
uszczuplać,2
uszczuplenia,4
uszczuplenie,72
uszczupleniu,17
uszczuplona,5
uszczuplonego,2
uszczuplonej,13
uszczuplony,1
uszczuplonych,6
uszczuploną,2
uszeregowaniu,1
uszeregowanych,5
uszeregować,4
uszkadza,31
uszkadzając,2
uszkadzania,15
uszkadzanie,1
uszkiem,1
uszkodzenia,56
uszkodzeniach,1
uszkodzeniami,2
uszkodzenie,45
uszkodzeniem,23
uszkodzeniom,3
uszkodzeniu,6
uszkodzeń,11
uszkodzić,1
uszkodził,1
uszkodzona,1
uszkodzone,14
uszkodzonego,10
uszkodzonej,1
uszkodzony,2
uszkodzonych,23
uszkodzonym,3
uszkodzonymi,7
uszkodzoną,1
uszlachetniania,105
uszlachetnianie,8
uszlachetnianiu,1
uszlachetnienia,8
uszlachetnieniem,1
uszlachetnieniu,2
usztywniane,1
usłudze,1
usług,1609
usługa,16
usługach,33
usługami,90
usługi,888
usługobiorca,7
usługobiorcy,25
usługobiorców,2
usługobiorcą,2
usługobiorcę,15
usługodawca,9
usługodawcy,8
usługodawcą,4
usługodawcę,5
usługowa,10
usługowe,15
usługowego,6
usługowej,16
usługowemu,1
usługowy,10
usługowych,11
usługowym,2
usługową,20
usługą,10
usługę,38
utajniona,1
utleniające,1
utleniających,3
utleniania,4
utlenianie,2
utlenione,3
utonięcia,1
utożsamianie,1
utraci,3
utracie,60
utracili,19
utracił,69
utraciła,30
utraciło,5
utraciły,38
utracona,4
utracone,17
utraconego,26
utraconej,10
utracony,9
utraconych,59
utraconym,1
utraconymi,1
utraconą,3
utracą,4
utrata,34
utraty,328
utratą,50
utratę,114
utrudni,4
utrudnia,63
utrudniają,2
utrudniające,8
utrudniającego,2
utrudniający,1
utrudniających,10
utrudniającym,2
utrudniania,6
utrudnianie,2
utrudniać,12
utrudniał,7
utrudniałby,1
utrudniało,1
utrudniałoby,1
utrudniały,4
utrudnienia,5
utrudnieniami,2
utrudnienie,5
utrudnień,8
utrudnione,22
utrudnionego,1
utrudniono,1
utrudniony,4
utrudnionych,2
utrudnioną,2
utrudnić,14
utrwala,12
utrwalacze,1
